#OTU ID	JQ1	JQ10	JQ11	JQ12	JQ13	JQ14	JQ15	JQ2	JQ3	JQ4	JQ5	JQ6	JQ7	JQ8	JQ9	PLJ1	PLJ11	PLJ12	PLJ13	PLJ14	PLJ15	PLJ16	PLJ17	PLJ18	PLJ2	PLJ3	PLJ4	PLJ6	PLJ8	PLJ9
0028bca74aa68469a8f5d2c26b803c49	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
928b67e64faa0e5503b45c9c643bdcdc	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ca5c1457756a2e95038a78d183e5e43	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a766f0498ef90b3d814591d2bd4b82f9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65e9624ba18f36bb097347aab55a8461	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a51af6f7d3369f355257160b33da3cff	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46b25a55a430fce2d823a642081e73d2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310ea3903963b604a925055100bfa693	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77e8c011ba49812b2d8c2085785afe8a	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96e66dfbf219b5c766be6bd6381ba041	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1751ab0bfd03efc9d8106993ee7e65f	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
891d29c11b4f3fe3a985f17cc20bfff2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1dfa382eef43fd5f92771aa57552dc7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c6fe52026c381f289ae51211a35b426	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8310f685af9861fa8a666a04e2063052	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8562afaf3955423d4eda6d71b8b277d8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ba37ea00b8d1f76ebb6a914ae00e9c8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd8e976eb0ab586d67ff16a75c428286	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fdfd0ba2dfab7fa0e217632de02a0eae	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
942af1291e7ad4e842345b7acc89b655	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
460f761f957338839606ca773d16814f	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3601daf214b0c6942c1f275e6461100c	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2d56adc5bc2d8ac7ecd881523ba5f43	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b988d11af5ca39160ac0435d81efddb	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
97a47d3ffadf68d556b43d1229e5c83e	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc73497eff7d72c7bc8bb92c5a8e893e	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3988b4dd180c9c6a907dfcbcbdbfcef	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61a07cbcfa507ff60231425381e44476	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74fb61b343eb37f3b37f5d2ff8c20645	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f3ce5d1ced34ce17da79a51daf74eed	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f8648223a161d69d743c06090943c7a	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d386b60bed00f1a4f0c143821ae748a1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21c5b0360a2a8b93e3fb6719b43b07d7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9c631da7faa7d4cb54d258b45667d1e	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e921e545e3e42c795f12a215f520b1e2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7acc988beeefde59b7623528e2f05ef1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43d4570245d07e5275d5be9ee2dd1209	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c67231d0031fd3d342686a9502b61f1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6cc345edf2ee4d2a16be85e44e3a00c	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
677d762afe0e2bd1f6554fafd33cdc90	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194c1159c2f83a611f2fd4ff6e88d3d2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23fa07482be0cecef5099f933eee89cb	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4bad34b58a761bbc81ab892e1c98021	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f738d655bb29931ea49528e18275d08	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4d0937b69713698efbb066f6eb82bce	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3ae36d49ee368a213d46bc0e523b262	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03ffd710af7cee3c57aa900bc2735446	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de79cad730df078db8274614845b10e0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef968d2b44099233adb9aad639abc481	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9aa3df3b5a6d120646f89f33108498eb	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b7ff57570fa655aeaa180b95a8d7e81	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c45922702d3dc5944ec7e4d4deff482b	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4240cbdefb886ef8e0b16e50862861b4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd76c75d662030d2227f7fedf22a6b35	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e68fca014cca33a0cdd8898f1a818c0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5044a95285719e6b84b0c7330fb8b861	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ced9231e417b09cc4db4982c6c35a257	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b254b0a96670eb8ac6c98ff8a5449f9e	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1701a28ccb17648e8c716f6fc4f74b29	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fd52f4b60a10a381cd871e08824353a1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95192267434b167bf20c0960c0d4efd5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a0e62dbaca9505e9f5dee20f50f6f6c	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d50ff64187d624658eeb932bb51d114	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2342952a8bd01e83bdc1ca43ea1002c	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c024bb01bb55c581e818da533b845f90	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
396ad4092eaeaa27b8943ad91792931b	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409bb196bb8b5d52804b66aa322d25ac	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9071fe16cb4f04d153b80266eb705c9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595febefa3efae732f817d55efaa8670	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80bfaf017eb1e538ccbdbb0c507b0cb5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcfb38b097fdf57a13ceedb8393c6377	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ef55cb8f00299d38c911c2cd9e9954e	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9150f554ac687837b437c15b9c72c87	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1ef14567ac02b75f87af8a05e494c7e	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c17b7eac5ab8c738a8de14633e24fb7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4cece1b0e02a61337a73331170e2bd3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f789e4b7dae2849c9496222cbc4e971	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12af5fab81cb5843e9a60c4730d81531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5aa887ec6c396eafd21000a43e4a982a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	13	0	7	0	9	16	11	0	0	0	0	0	0
fa4510a7e28cb20af4996b7ad22b4136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
5ab646d71a23899b5bfe108e20dc1c9f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
3bd1f62a12de42222e2f18ebc3666f10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
afa1bbb707b03456e1fdd80364bca772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
d28980721edfedebb63ebd260f19dad1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
9afba06dac85b9c742d8accb6bdf0cac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
28ed0e4f08b098ebab763c9fc05a6f8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
dee9d9d06053e08e8f5ab204118df7b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	7	0	13	0	14	0	0	0	28	9	0
247694a1a169b53b9d96782ca039d9cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	14	0	0	0	0	0	11	0
8f56d91721bb0e8e1fd13fb89f77fa0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
2e89e5c8eadfec7bb207ff5702c793ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0c2324cd185639e766f0a4ff0516427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
54e1f2883d456887bbe916aea82c336a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	39	24	24	0	49	0	0	0	52	0	0
aef94baeebe5c6f11f10b41f8fbd72dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
33ed11171f3bc29f5e6c57374c14325b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
9427d076fe6b9f9a70617a0cbd4dcc91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	32	23	0	28	38	28	18	37	23	0	22	44	25	14
d823fb12361cb7c87103762bd6213d9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d81cf2539a983fecb917355194787d0d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ae9bb42fe33d901f2ec32c637c455a8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
5f8db894a571d35c9d2fa4f8df8581f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	87	0	227	0	18	0	0	225	0
0268d27cc94210c15c89151c591b188a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a8287fda101bbdcd915a9ed4840c004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0
15d88d94de338414442204750337b14a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
c1513c80eaf70166e44d77afa0121e48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
48afcb8c3f038cbb8cd45f2e0af1984a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
9f1b641f0da6c9e6680f96b39780d972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
fee0d2d0995b28df775b45328c7a4aad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
a50864afd2671bbb0a7521cc31c80bda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
95ac41e78024bf37c54a721664eec482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
e41fbee97b5df223e19fbc2910269bda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df5be94bd3c29be8e9f5eb9a73c38ddf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
3d121aa954523fc24cc019397abfb8d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
c35f665bd95ab81a5ca34ee89524dba5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	16	0	103	0	0	0	0	18	0
b71e9305263383f82fd72122f794ed79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	15	17	0	18	0	0	0	0
3cc57db25da1fe511f9c74fbe8df9e4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
6f5496651e7314dcc03d194b57f5ac8f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168a8c0c6a47f7755cd5f8a6554a21bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
15eec098202f2f9a9f3e4ab03ca7f546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
310bcaf7039520ef3c43995c50302387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	20	20	0	0	0	30	0	0	0	0	16	14
2c425ec56291203c694145f1ec3166f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
1a09c1fa5fee226b06b9d5fc65d237f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
071910ef0fbb67d95e382f8a6a37f68c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	48	42	47	61	57	54	77	53	24	39	24	14	37	36
5bb4755be87bab70dc979f522d822317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
912999622ea918b39377072cf8901fa3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
f98ba8c80e44b74e419fab1985ab67e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
920dd0836530aad31bbe970aef9d8c53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
65c3268f54fb5c5e0daac1bc159bb594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	22	25	0	44	0	0	0	0	0	0	20
2be1a82500632012724f25cac817fd0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
45d3d5310390d9510752d22582761d2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b22f5d3221c0cbe9f78fb24d62728b7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	60	32	26	54	35	22	20	0	0	14	0	34	34
832a56e507e605aef0c60b9bde5a7a66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
4eeae7e6ae7d6f28d9260849c83050df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	78	0	0	50	49	0	0	0	0	0	0	0
29e6a175d4f3c68a63158b9df6b3a548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	29	0	28	24	27	27	0	0	0	18	0
7d87d1fd8569eb95423ae7133a7b6b62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	0	0	0	0	2	0	0	0	0	0
e11c8386f78d7b8d4ca76e4817534542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	27	62	0	19	0	62	30	0	0	0	71	0	51
d5e5b93206d7b9e80c63eb60894b28b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
53f16a796adf2f0e31d10585b67aae76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
de6d5a0a9c9f62d5ac00a05363b5f7b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
2445a63c6cbb3f4e6e20f29b491c0679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
2c8621d494edfa8619fc4366fee56302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
e4bf1730f68333b8224da3874947acad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
3202b212aa938d019b4b9f2c3fdf6b95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
69a4a97e7ed45c09fb8aa1d618fc7fd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
cb4af6738bfbc59451636c3a0bcbe46c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
773d06a4cf839d303c841ad2ff9ff6a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	40	0	37	0	0	0	0	0	19	17
9c9199d680b408a3fde95b4e535b2aa1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
3155d89e6975f0b5ce58eebd8972e097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	72	0	0	45	0	0	0	0	0	0	0
ecd4e5a5fa8c2cbb3f01ca8626f2e1d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52a0873e8c9086a2931f309892507382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
2ff49c00fa6ca606d89de235f96664b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	22	6	0	0	0	0	0	0	0	8
39fe1d203e553f21851c96747e0b878b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
b8527bc22d6181661adb0ef3caf92387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
f03f0cb655ad4c76e82b53e5c6f8eacf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
fa9110c470af7057798da2df7447aca8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
aa2b78192a92986d1fefad4538856575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7bb369c965ca4edd2424b77182bd2b81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ec6e999d36218e08530e1f9281b10051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
09650ba779abe60696ec31018462cfde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
c1567469f51bc48fd262ba326423c843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
8135a63e4bc34a7e293168533574ba76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	24	0	0	20	0	8	0	0	0	0	0
5386c177e1fba77dab9621ce72e1d66f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
b688213a731a13e1642a501e93d7b79a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a698f1e3d083ae88b530a818ef154c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	22	0	0	0	0	0	0
5a62fd6126dbf2613917b2c884fa2b56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	33	41	16	31	49	52	38	77	10	15	0	33	50	37
0ae1cbff01c0031756fc543ad8a16b5e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78f89a653dbd1cef2ce10c016912479f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
84f78c2732bfe879c581c77089f52884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4b30ec2a2aba92acd28ebe687c9989d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
c42d4cca470e8f087f5c34f87343909e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	7	0	10	12
